2672,Puerto Aysn Ad.;3;13;1.2;13.0,
2673,Puerto Aysn Ad.;3;14;10.6;14.0,
2674,Puerto Aysn Ad.;3;15;8.0;10.0,
2675,Puerto Aysn Ad.;3;16;7.0;15.2,
2676,Puerto Aysn Ad.;3;17;6.8;17.2,
2677,Puerto Aysn Ad.;3;18;6.2;16.8,
2678,Puerto Aysn Ad.;3;19;12.0;15.0,
2679,Puerto Aysn Ad.;3;20;8.6;12.4,
2680,Puerto Aysn Ad.;3;21;7.4;,
2681,Puerto Aysn Ad.;3;24;7.8;14.8,
2682,Puerto Aysn Ad.;3;25;1.2;15.8,
2683,Puerto Aysn Ad.;3;26;5.4;19.8,
2684,Puerto Aysn Ad.;3;27;10.4;14.6,
2685,Puerto Aysn Ad.;3;28;9.8;11.4,
2686,Puerto Aysn Ad.;3;29;;,
2687,Puerto Aysn Ad.;3;31;-1.0;11.4,
2688,Puerto Aysn Ad.;3;30;;10.2,
2689,Teniente Vidal,Coyhaique Ad.;3;1;5.3;23.0
2690,Teniente Vidal,Coyhaique Ad.;3;2;5.4;28.5
2691,Teniente Vidal,Coyhaique Ad.;3;3;9.0;26.2
2692,Teniente Vidal,Coyhaique Ad.;3;4;10.2;19.1
2693,Teniente Vidal,Coyhaique Ad.;3;5;8.4;16.3
2694,Teniente Vidal,Coyhaique Ad.;3;6;6.9;17.1
2695,Teniente Vidal,Coyhaique Ad.;3;7;5.2;16.2
2696,Teniente Vidal,Coyhaique Ad.;3;8;8.7;13.9
2697,Teniente Vidal,Coyhaique Ad.;3;9;4.8;13.0
2698,Teniente Vidal,Coyhaique Ad.;3;10;7.2;18.7
2699,Teniente Vidal,Coyhaique Ad.;3;11;10.4;18.8
2700,Teniente Vidal,Coyhaique Ad.;3;12;4.2;15.8
2701,Teniente Vidal,Coyhaique Ad.;3;13;2.1;15.7
2702,Teniente Vidal,Coyhaique Ad.;3;14;8.4;16.5
2703,Teniente Vidal,Coyhaique Ad.;3;15;4.2;10.2
2704,Teniente Vidal,Coyhaique Ad.;3;16;3.0;15.8
2705,Teniente Vidal,Coyhaique Ad.;3;17;6.5;20.2
2706,Teniente Vidal,Coyhaique Ad.;3;18;6.3;20.7
2707,Teniente Vidal,Coyhaique Ad.;3;19;7.4;16.0
2708,Teniente Vidal,Coyhaique Ad.;3;20;6.4;12.6
2709,Teniente Vidal,Coyhaique Ad.;3;21;2.9;14.8
2710,Teniente Vidal,Coyhaique Ad.;3;22;7.9;19.7
2711,Teniente Vidal,Coyhaique Ad.;3;23;9.1;16.2
2712,Teniente Vidal,Coyhaique Ad.;3;24;1.0;16.0
2713,Teniente Vidal,Coyhaique Ad.;3;25;1.3;21.4
2714,Teniente Vidal,Coyhaique Ad.;3;26;7.8;25.1
2715,Teniente Vidal,Coyhaique Ad.;3;27;11.4;19.3
2716,Teniente Vidal,Coyhaique Ad.;3;28;8.0;12.8
2717,Teniente Vidal,Coyhaique Ad.;3;29;2.5;11.9
2718,Teniente Vidal,Coyhaique Ad.;3;30;0.6;10.2
2719,Teniente Vidal,Coyhaique Ad.;3;31;-2.4;11.6
2720,Balmaceda Ad.;3;1;-2.0;21.3,
2721,Balmaceda Ad.;3;2;-2.0;26.0,
2722,Balmaceda Ad.;3;3;6.3;25.6,
2723,Balmaceda Ad.;3;4;9.3;16.4,
2724,Balmaceda Ad.;3;5;6.4;17.1,
2725,Balmaceda Ad.;3;6;8.9;16.3,
2726,Balmaceda Ad.;3;7;3.4;15.1,
2727,Balmaceda Ad.;3;8;6.1;13.1,
2728,Balmaceda Ad.;3;9;3.6;11.1,
2729,Balmaceda Ad.;3;10;5.8;17.4,
2730,Balmaceda Ad.;3;11;8.6;16.3,
2731,Balmaceda Ad.;3;12;3.6;14.2,
2732,Balmaceda Ad.;3;13;1.3;13.3,
2733,Balmaceda Ad.;3;14;6.6;14.4,
2734,Balmaceda Ad.;3;15;-5.2;9.7,
2735,Balmaceda Ad.;3;16;3.5;14.4,
2736,Balmaceda Ad.;3;17;-1.1;17.8,
2737,Balmaceda Ad.;3;18;0.1;17.7,
2738,Balmaceda Ad.;3;19;7.1;14.7,
2739,Balmaceda Ad.;3;20;4.9;12.4,
2740,Balmaceda Ad.;3;21;2.6;11.7,
2741,Balmaceda Ad.;3;22;6.8;16.7,
2742,Balmaceda Ad.;3;23;7.3;14.3,
2743,Balmaceda Ad.;3;24;-3.1;14.6,
2744,Balmaceda Ad.;3;25;-6.7;20.2,
2745,Balmaceda Ad.;3;26;7.1;21.9,
2746,Balmaceda Ad.;3;27;11.7;17.5,
2747,Balmaceda Ad.;3;28;5.7;14.4,
2748,Balmaceda Ad.;3;29;1.0;9.1,
2749,Balmaceda Ad.;3;30;-3.2;8.3,
2750,Balmaceda Ad.;3;31;-9.1;9.8,
2751,Chile Chico Ad.;3;1;2.9;25.9,
2752,Chile Chico Ad.;3;2;4.8;27.6,
2753,Chile Chico Ad.;3;3;4.7;29.4,
2754,Chile Chico Ad.;3;4;9.6;20.6,
2755,Chile Chico Ad.;3;5;10.6;21.3,
2756,Chile Chico Ad.;3;6;10.9;21.0,
2757,Chile Chico Ad.;3;7;1.0;18.1,
2758,Chile Chico Ad.;3;8;6.7;14.9,
2759,Chile Chico Ad.;3;9;4.9;15.2,
2760,Chile Chico Ad.;3;10;5.7;23.4,
2761,Chile Chico Ad.;3;11;14.2;20.0,
2762,Chile Chico Ad.;3;12;3.7;19.5,
2763,Chile Chico Ad.;3;13;0.6;19.1,
2764,Chile Chico Ad.;3;14;11.1;20.2,
2765,Chile Chico Ad.;3;15;-0.1;10.5,
2766,Chile Chico Ad.;3;16;4.8;16.6,
2767,Chile Chico Ad.;3;17;4.1;21.4,
2768,Chile Chico Ad.;3;18;5.3;17.2,
2769,Chile Chico Ad.;3;19;3.3;22.4,
2770,Chile Chico Ad.;3;20;6.8;14.6,
2771,Chile Chico Ad.;3;21;4.7;21.5,
2772,Chile Chico Ad.;3;22;8.4;22.1,
2773,Chile Chico Ad.;3;23;10.8;17.8,
2774,Chile Chico Ad.;3;24;-1.9;21.4,
2775,Chile Chico Ad.;3;25;0.5;23.0,
2776,Chile Chico Ad.;3;26;3.3;26.8,
2777,Chile Chico Ad.;3;27;12.5;24.1,
2778,Chile Chico Ad.;3;28;0.8;17.0,
2779,Chile Chico Ad.;3;29;4.8;13.7,
2780,Chile Chico Ad.;3;30;-4.1;11.9,
2781,Chile Chico Ad.;3;31;-4.8;13.4,
2782,Lord Cochrane Ad.;3;1;9.0;27.4,
2783,Lord Cochrane Ad.;3;2;9.0;26.5,
2784,Lord Cochrane Ad.;3;3;8.0;26.2,
2785,Lord Cochrane Ad.;3;4;8.0;15.1,
2786,Lord Cochrane Ad.;3;5;4.9;20.6,
2787,Lord Cochrane Ad.;3;6;10.7;19.7,
2788,Lord Cochrane Ad.;3;7;4.1;17.0,
2789,Lord Cochrane Ad.;3;8;6.8;14.8,
2790,Lord Cochrane Ad.;3;9;4.6;16.3,
2791,Lord Cochrane Ad.;3;10;6.6;20.1,
2792,Lord Cochrane Ad.;3;11;8.5;18.0,
2793,Lord Cochrane Ad.;3;12;5.4;15.4,
2794,Lord Cochrane Ad.;3;13;4.0;19.7,
2795,Lord Cochrane Ad.;3;14;8.2;16.8,
2796,Lord Cochrane Ad.;3;15;4.2;10.8,
2797,Lord Cochrane Ad.;3;16;5.8;17.5,
2798,Lord Cochrane Ad.;3;17;2.9;19.6,
2799,Lord Cochrane Ad.;3;18;6.3;19.8,
2800,Lord Cochrane Ad.;3;19;5.2;18.2,
2801,Lord Cochrane Ad.;3;20;5.7;12.0,
2802,Lord Cochrane Ad.;3;21;5.7;13.8,
2803,Lord Cochrane Ad.;3;22;7.8;24.0,
2804,Lord Cochrane Ad.;3;23;6.4;15.5,
2805,Lord Cochrane Ad.;3;24;4.9;15.7,
2806,Lord Cochrane Ad.;3;25;3.7;20.0,
2807,Lord Cochrane Ad.;3;26;7.8;22.4,
2808,Lord Cochrane Ad.;3;27;8.1;21.1,
2809,Lord Cochrane Ad.;3;28;2.7;16.0,
2810,Lord Cochrane Ad.;3;29;3.6;12.2,
2811,Lord Cochrane Ad.;3;30;1.8;8.1,
2812,Lord Cochrane Ad.;3;31;-0.8;12.1,
2813,Teniente Gallardo,Puerto Natales Ad.;3;1;10.0;18.2
2814,Teniente Gallardo,Puerto Natales Ad.;3;2;11.0;20.2
2815,Teniente Gallardo,Puerto Natales Ad.;3;3;9.6;21.0
2816,Teniente Gallardo,Puerto Natales Ad.;3;4;10.5;17.8
2817,Teniente Gallardo,Puerto Natales Ad.;3;5;7.8;19.9
2818,Teniente Gallardo,Puerto Natales Ad.;3;6;4.0;11.8
2819,Teniente Gallardo,Puerto Natales Ad.;3;7;1.2;14.0
2820,Teniente Gallardo,Puerto Natales Ad.;3;8;1.0;9.9
2821,Teniente Gallardo,Puerto Natales Ad.;3;9;0.8;11.0
2822,Teniente Gallardo,Puerto Natales Ad.;3;10;4.2;13.4
2823,Teniente Gallardo,Puerto Natales Ad.;3;11;3.4;8.8
2824,Teniente Gallardo,Puerto Natales Ad.;3;12;4.0;12.4
2825,Teniente Gallardo,Puerto Natales Ad.;3;13;6.4;15.6
2826,Teniente Gallardo,Puerto Natales Ad.;3;14;4.8;12.1
2827,Teniente Gallardo,Puerto Natales Ad.;3;15;-3.7;8.6
2828,Teniente Gallardo,Puerto Natales Ad.;3;16;2.5;12.0
2829,Teniente Gallardo,Puerto Natales Ad.;3;17;-0.6;11.2
2830,Teniente Gallardo,Puerto Natales Ad.;3;18;-2.0;12.1
2831,Teniente Gallardo,Puerto Natales Ad.;3;19;5.0;14.2
2832,Teniente Gallardo,Puerto Natales Ad.;3;20;1.2;7.5
2833,Teniente Gallardo,Puerto Natales Ad.;3;21;4.4;13.8
2834,Teniente Gallardo,Puerto Natales Ad.;3;22;10.6;13.2
2835,Teniente Gallardo,Puerto Natales Ad.;3;23;5.0;11.3
2836,Teniente Gallardo,Puerto Natales Ad.;3;24;5.9;14.8
2837,Teniente Gallardo,Puerto Natales Ad.;3;25;5.2;21.9
2838,Teniente Gallardo,Puerto Natales Ad.;3;26;15.8;22.1
2839,Teniente Gallardo,Puerto Natales Ad.;3;27;11.9;14.4
2840,Teniente Gallardo,Puerto Natales Ad.;3;28;0.8;12.0
2841,Teniente Gallardo,Puerto Natales Ad.;3;29;1.0;10.5
2842,Teniente Gallardo,Puerto Natales Ad.;3;30;-6.0;10.0
2843,Teniente Gallardo,Puerto Natales Ad.;3;31;3.6;9.9
2844,Carlos Ibaez,Punta Arenas Ap.;3;1;8.2;14.7
2845,Carlos Ibaez,Punta Arenas Ap.;3;2;8.7;17.6
2846,Carlos Ibaez,Punta Arenas Ap.;3;3;10.9;18.9
2847,Carlos Ibaez,Punta Arenas Ap.;3;4;11.2;17.7
2848,Carlos Ibaez,Punta Arenas Ap.;3;5;7.4;16.7
2849,Carlos Ibaez,Punta Arenas Ap.;3;6;5.4;11.8
2850,Carlos Ibaez,Punta Arenas Ap.;3;7;1.6;12.5
2851,Carlos Ibaez,Punta Arenas Ap.;3;8;4.2;8.4
2852,Carlos Ibaez,Punta Arenas Ap.;3;9;1.3;8.7
2853,Carlos Ibaez,Punta Arenas Ap.;3;10;4.0;9.8
2854,Carlos Ibaez,Punta Arenas Ap.;3;11;2.6;7.3
2855,Carlos Ibaez,Punta Arenas Ap.;3;12;2.8;10.0
2856,Carlos Ibaez,Punta Arenas Ap.;3;13;6.7;13.4
2857,Carlos Ibaez,Punta Arenas Ap.;3;14;4.6;9.3
2858,Carlos Ibaez,Punta Arenas Ap.;3;15;1.7;8.7
2859,Carlos Ibaez,Punta Arenas Ap.;3;16;3.0;13.5
2860,Carlos Ibaez,Punta Arenas Ap.;3;17;2.1;11.0
2861,Carlos Ibaez,Punta Arenas Ap.;3;18;5.3;13.3
2862,Carlos Ibaez,Punta Arenas Ap.;3;19;4.9;13.6
2863,Carlos Ibaez,Punta Arenas Ap.;3;20;2.4;8.3
2864,Carlos Ibaez,Punta Arenas Ap.;3;21;3.7;12.0
2865,Carlos Ibaez,Punta Arenas Ap.;3;22;10.6;14.9
2866,Carlos Ibaez,Punta Arenas Ap.;3;23;4.4;10.5
2867,Carlos Ibaez,Punta Arenas Ap.;3;24;7.2;12.9
2868,Carlos Ibaez,Punta Arenas Ap.;3;25;7.3;16.1
2869,Carlos Ibaez,Punta Arenas Ap.;3;26;13.6;18.4
2870,Carlos Ibaez,Punta Arenas Ap.;3;27;6.8;11.1
2871,Carlos Ibaez,Punta Arenas Ap.;3;28;1.8;9.8
2872,Carlos Ibaez,Punta Arenas Ap.;3;29;2.7;8.3
2873,Carlos Ibaez,Punta Arenas Ap.;3;30;-0.8;10.1
2874,Carlos Ibaez,Punta Arenas Ap.;3;31;3.0;9.8
2875,Fuentes Martnez,Porvenir Ad.;3;1;9.2;15.5
2876,Fuentes Martnez,Porvenir Ad.;3;2;8.3;15.0
2877,Fuentes Martnez,Porvenir Ad.;3;3;11.4;17.6
2878,Fuentes Martnez,Porvenir Ad.;3;4;10.4;17.5
2879,Fuentes Martnez,Porvenir Ad.;3;5;7.6;16.4
2880,Fuentes Martnez,Porvenir Ad.;3;6;5.0;12.2
2881,Fuentes Martnez,Porvenir Ad.;3;7;4.3;13.3
2882,Fuentes Martnez,Porvenir Ad.;3;8;4.8;9.2
2883,Fuentes Martnez,Porvenir Ad.;3;9;3.8;10.0
2884,Fuentes Martnez,Porvenir Ad.;3;10;5.4;10.0
2885,Fuentes Martnez,Porvenir Ad.;3;11;3.9;8.2
2886,Fuentes Martnez,Porvenir Ad.;3;12;3.0;8.9
2887,Fuentes Martnez,Porvenir Ad.;3;13;5.2;13.2
2888,Fuentes Martnez,Porvenir Ad.;3;14;6.2;9.2
2889,Fuentes Martnez,Porvenir Ad.;3;15;2.2;10.0
2890,Fuentes Martnez,Porvenir Ad.;3;16;2.2;12.5
2891,Fuentes Martnez,Porvenir Ad.;3;17;0.8;12.8
2892,Fuentes Martnez,Porvenir Ad.;3;18;4.6;12.8
2893,Fuentes Martnez,Porvenir Ad.;3;19;6.4;13.4
2894,Fuentes Martnez,Porvenir Ad.;3;20;2.2;7.8
2895,Fuentes Martnez,Porvenir Ad.;3;21;3.0;9.2
2896,Fuentes Martnez,Porvenir Ad.;3;22;9.0;13.6
2897,Fuentes Martnez,Porvenir Ad.;3;23;7.4;13.8
2898,Fuentes Martnez,Porvenir Ad.;3;24;7.6;14.4
2899,Fuentes Martnez,Porvenir Ad.;3;25;7.2;14.0
2900,Fuentes Martnez,Porvenir Ad.;3;26;12.0;18.8
2901,Fuentes Martnez,Porvenir Ad.;3;27;8.0;10.8
2902,Fuentes Martnez,Porvenir Ad.;3;28;0.0;9.6
2903,Fuentes Martnez,Porvenir Ad.;3;29;4.0;8.0
2904,Fuentes Martnez,Porvenir Ad.;3;30;-0.2;10.0
2905,Fuentes Martnez,Porvenir Ad.;3;31;4.0;
2906,Guardia Marina Zaartu,Pto Williams Ad.;3;1;5.4;13.6
2907,Guardia Marina Zaartu,Pto Williams Ad.;3;2;5.1;14.8
2908,Guardia Marina Zaartu,Pto Williams Ad.;3;3;7.8;15.2
2909,Guardia Marina Zaartu,Pto Williams Ad.;3;4;7.8;12.2
2910,Guardia Marina Zaartu,Pto Williams Ad.;3;5;7.8;15.8
2911,Guardia Marina Zaartu,Pto Williams Ad.;3;6;5.9;11.0
2912,Guardia Marina Zaartu,Pto Williams Ad.;3;7;3.6;12.6
2913,Guardia Marina Zaartu,Pto Williams Ad.;3;8;5.3;10.8
2914,Guardia Marina Zaartu,Pto Williams Ad.;3;9;2.2;6.6
2915,Guardia Marina Zaartu,Pto Williams Ad.;3;10;1.6;10.5
2916,Guardia Marina Zaartu,Pto Williams Ad.;3;11;5.1;6.9
2917,Guardia Marina Zaartu,Pto Williams Ad.;3;12;0.8;3.6
2918,Guardia Marina Zaartu,Pto Williams Ad.;3;13;2.1;11.1
2919,Guardia Marina Zaartu,Pto Williams Ad.;3;14;3.2;6.7
2920,Guardia Marina Zaartu,Pto Williams Ad.;3;15;2.5;8.2
2921,Guardia Marina Zaartu,Pto Williams Ad.;3;16;1.2;8.8
2922,Guardia Marina Zaartu,Pto Williams Ad.;3;17;1.6;10.8
2923,Guardia Marina Zaartu,Pto Williams Ad.;3;18;3.0;8.9
2924,Guardia Marina Zaartu,Pto Williams Ad.;3;19;4.3;10.9
2925,Guardia Marina Zaartu,Pto Williams Ad.;3;20;0.6;5.7
2926,Guardia Marina Zaartu,Pto Williams Ad.;3;21;1.5;8.0
2927,Guardia Marina Zaartu,Pto Williams Ad.;3;22;4.5;14.7
2928,Guardia Marina Zaartu,Pto Williams Ad.;3;23;3.3;7.7
2929,Guardia Marina Zaartu,Pto Williams Ad.;3;24;6.2;10.9
2930,Guardia Marina Zaartu,Pto Williams Ad.;3;25;5.9;13.7
2931,Guardia Marina Zaartu,Pto Williams Ad.;3;26;4.4;5.2
2932,Guardia Marina Zaartu,Pto Williams Ad.;3;27;0.5;8.2
2933,Guardia Marina Zaartu,Pto Williams Ad.;3;28;0.2;8.6
2934,Guardia Marina Zaartu,Pto Williams Ad.;3;29;2.6;6.8
2935,Guardia Marina Zaartu,Pto Williams Ad.;3;30;2.8;9.6
2936,Guardia Marina Zaartu,Pto Williams Ad.;3;31;1.6;9.3
2937,C.M.A. Eduardo Frei Montalva,Antrtica ;3;1;-0.3;1.4
2938,C.M.A. Eduardo Frei Montalva,Antrtica ;3;2;-0.7;1.6
2939,C.M.A. Eduardo Frei Montalva,Antrtica ;3;3;-1.2;1.6
2940,C.M.A. Eduardo Frei Montalva,Antrtica ;3;4;0.1;2.4
2941,C.M.A. Eduardo Frei Montalva,Antrtica ;3;5;0.5;2.9
2942,C.M.A. Eduardo Frei Montalva,Antrtica ;3;6;0.0;3.1
2943,C.M.A. Eduardo Frei Montalva,Antrtica ;3;7;-1.4;1.6
2944,C.M.A. Eduardo Frei Montalva,Antrtica ;3;8;0.0;3.6
2945,C.M.A. Eduardo Frei Montalva,Antrtica ;3;9;0.9;3.4
2946,C.M.A. Eduardo Frei Montalva,Antrtica ;3;10;-0.7;2.0
2947,C.M.A. Eduardo Frei Montalva,Antrtica ;3;11;-0.5;3.1
2948,C.M.A. Eduardo Frei Montalva,Antrtica ;3;12;-3.8;-0.3
2949,C.M.A. Eduardo Frei Montalva,Antrtica ;3;13;-3.8;0.2
2950,C.M.A. Eduardo Frei Montalva,Antrtica ;3;14;-3.4;-1.2
2951,C.M.A. Eduardo Frei Montalva,Antrtica ;3;15;-3.1;-0.9
2952,C.M.A. Eduardo Frei Montalva,Antrtica ;3;16;-1.7;0.2
2953,C.M.A. Eduardo Frei Montalva,Antrtica ;3;17;-3.3;-1.1
2954,C.M.A. Eduardo Frei Montalva,Antrtica ;3;18;-2.3;0.8
2955,C.M.A. Eduardo Frei Montalva,Antrtica ;3;19;-0.7;2.4
2956,C.M.A. Eduardo Frei Montalva,Antrtica ;3;20;-5.7;2.5
2957,C.M.A. Eduardo Frei Montalva,Antrtica ;3;21;-2.7;-0.6
2958,C.M.A. Eduardo Frei Montalva,Antrtica ;3;22;-8.3;-0.8
2959,C.M.A. Eduardo Frei Montalva,Antrtica ;3;23;-8.9;-1.3
2960,C.M.A. Eduardo Frei Montalva,Antrtica ;3;24;-8.2;-0.3
2961,C.M.A. Eduardo Frei Montalva,Antrtica ;3;25;-6.1;0.4
2962,C.M.A. Eduardo Frei Montalva,Antrtica ;3;26;-1.6;0.7
2963,C.M.A. Eduardo Frei Montalva,Antrtica ;3;27;-3.6;0.8
2964,C.M.A. Eduardo Frei Montalva,Antrtica ;3;28;-3.2;0.9
2965,C.M.A. Eduardo Frei Montalva,Antrtica ;3;29;-1.1;0.3
2966,C.M.A. Eduardo Frei Montalva,Antrtica ;3;30;-1.6;0.0
2967,C.M.A. Eduardo Frei Montalva,Antrtica ;3;31;-6.8;-1.4
2968,Chacalluta,Arica Ap.;4;1;15.7;22.0
2969,Chacalluta,Arica Ap.;4;2;15.3;23.3
2970,Chacalluta,Arica Ap.;4;3;18.2;22.9
2971,Chacalluta,Arica Ap.;4;4;19.4;24.2
2972,Chacalluta,Arica Ap.;4;5;18.5;22.8
2973,Chacalluta,Arica Ap.;4;6;19.5;23.3
2974,Chacalluta,Arica Ap.;4;7;17.2;22.1
2975,Chacalluta,Arica Ap.;4;8;18.5;22.8
2976,Chacalluta,Arica Ap.;4;9;18.7;22.7
2977,Chacalluta,Arica Ap.;4;10;18.4;22.8
2978,Chacalluta,Arica Ap.;4;11;19.0;22.7
2979,Chacalluta,Arica Ap.;4;12;17.7;22.5
2980,Chacalluta,Arica Ap.;4;13;18.5;22.5
2981,Chacalluta,Arica Ap.;4;14;19.4;22.6
2982,Chacalluta,Arica Ap.;4;15;19.4;22.5
2983,Chacalluta,Arica Ap.;4;16;19.3;23.2
2984,Chacalluta,Arica Ap.;4;17;19.1;22.8
2985,Chacalluta,Arica Ap.;4;18;18.6;22.3
2986,Chacalluta,Arica Ap.;4;19;18.1;21.7
2987,Chacalluta,Arica Ap.;4;20;18.4;21.8
2988,Chacalluta,Arica Ap.;4;21;19.0;22.4
2989,Chacalluta,Arica Ap.;4;22;18.6;22.0
2990,Chacalluta,Arica Ap.;4;23;14.7;22.4
2991,Chacalluta,Arica Ap.;4;24;15.1;22.6
2992,Chacalluta,Arica Ap.;4;25;18.4;22.9
2993,Chacalluta,Arica Ap.;4;26;19.0;21.8
2994,Chacalluta,Arica Ap.;4;27;18.8;22.8
2995,Chacalluta,Arica Ap.;4;28;18.5;22.8
2996,Chacalluta,Arica Ap.;4;29;18.8;22.8
2997,Chacalluta,Arica Ap.;4;30;19.3;22.7
2998,Diego Aracena Iquique Ap.;4;1;14.7;23.1,
2999,Diego Aracena Iquique Ap.;4;2;15.0;22.7,
3000,Diego Aracena Iquique Ap.;4;3;14.7;21.3,
3001,Diego Aracena Iquique Ap.;4;4;17.7;22.3,
3002,Diego Aracena Iquique Ap.;4;5;15.8;21.5,
3003,Diego Aracena Iquique Ap.;4;6;18.2;21.5,
3004,Diego Aracena Iquique Ap.;4;7;15.5;20.6,
3005,Diego Aracena Iquique Ap.;4;8;15.5;19.2,
3006,Diego Aracena Iquique Ap.;4;9;17.1;22.0,
3007,Diego Aracena Iquique Ap.;4;10;16.2;22.0,
3008,Diego Aracena Iquique Ap.;4;11;15.8;22.0,
3009,Diego Aracena Iquique Ap.;4;12;13.7;20.7,
3010,Diego Aracena Iquique Ap.;4;13;17.3;21.5,
3011,Diego Aracena Iquique Ap.;4;14;17.0;20.0,
3012,Diego Aracena Iquique Ap.;4;15;15.0;20.1,
3013,Diego Aracena Iquique Ap.;4;16;15.7;21.1,
3014,Diego Aracena Iquique Ap.;4;17;14.8;21.0,
3015,Diego Aracena Iquique Ap.;4;18;16.6;20.5,
3016,Diego Aracena Iquique Ap.;4;19;13.8;20.5,
3017,Diego Aracena Iquique Ap.;4;20;17.0;19.6,
3018,Diego Aracena Iquique Ap.;4;21;18.0;20.8,
3019,Diego Aracena Iquique Ap.;4;22;16.3;21.3,
3020,Diego Aracena Iquique Ap.;4;23;16.6;21.8,
3021,Diego Aracena Iquique Ap.;4;24;15.5;21.7,
3022,Diego Aracena Iquique Ap.;4;25;18.3;21.5,
3023,Diego Aracena Iquique Ap.;4;26;18.3;21.5,
3024,Diego Aracena Iquique Ap.;4;27;18.7;21.3,
3025,Diego Aracena Iquique Ap.;4;28;16.8;21.2,
3026,Diego Aracena Iquique Ap.;4;29;18.0;21.2,
3027,Diego Aracena Iquique Ap.;4;30;18.3;21.8,
3028,El Loa,Calama Ad.;4;1;1.0;23.3
3029,El Loa,Calama Ad.;4;2;3.5;27.3
3030,El Loa,Calama Ad.;4;3;6.2;29.6
3031,El Loa,Calama Ad.;4;4;6.5;27.2
3032,El Loa,Calama Ad.;4;5;9.2;25.8
3033,El Loa,Calama Ad.;4;6;10.1;25.0
3034,El Loa,Calama Ad.;4;7;8.1;25.7
3035,El Loa,Calama Ad.;4;8;7.0;27.0
3036,El Loa,Calama Ad.;4;9;5.2;24.3
3037,El Loa,Calama Ad.;4;10;3.8;22.2
3038,El Loa,Calama Ad.;4;11;1.7;23.3
3039,El Loa,Calama Ad.;4;12;4.7;25.5
3040,El Loa,Calama Ad.;4;13;4.5;25.8
3041,El Loa,Calama Ad.;4;14;2.0;26.6
3042,El Loa,Calama Ad.;4;15;4.2;26.3
3043,El Loa,Calama Ad.;4;16;2.7;23.6
3044,El Loa,Calama Ad.;4;17;2.0;24.8
3045,El Loa,Calama Ad.;4;18;3.0;24.6
3046,El Loa,Calama Ad.;4;19;3.0;24.1
3047,El Loa,Calama Ad.;4;20;2.2;25.7
3048,El Loa,Calama Ad.;4;21;2.2;26.0
3049,El Loa,Calama Ad.;4;22;2.7;24.5
3050,El Loa,Calama Ad.;4;23;1.6;23.1
3051,El Loa,Calama Ad.;4;24;3.3;24.0
3052,El Loa,Calama Ad.;4;25;2.8;24.2
3053,El Loa,Calama Ad.;4;26;1.6;24.7
3054,El Loa,Calama Ad.;4;27;6.2;24.8
3055,El Loa,Calama Ad.;4;28;4.5;24.1
3056,El Loa,Calama Ad.;4;29;1.1;22.0
3057,El Loa,Calama Ad.;4;30;3.0;19.5
3058,Cerro Moreno  Antofagasta  Ap.;4;1;13.9;20.2,
3059,Cerro Moreno  Antofagasta  Ap.;4;2;14.5;19.8,
3060,Cerro Moreno  Antofagasta  Ap.;4;3;15.2;20.2,
3061,Cerro Moreno  Antofagasta  Ap.;4;4;15.5;19.6,
3062,Cerro Moreno  Antofagasta  Ap.;4;5;13.7;19.6,
3063,Cerro Moreno  Antofagasta  Ap.;4;6;15.0;19.2,
3064,Cerro Moreno  Antofagasta  Ap.;4;7;14.0;18.4,
3065,Cerro Moreno  Antofagasta  Ap.;4;8;13.3;18.9,
3066,Cerro Moreno  Antofagasta  Ap.;4;9;14.8;20.9,
3067,Cerro Moreno  Antofagasta  Ap.;4;10;15.1;20.2,
3068,Cerro Moreno  Antofagasta  Ap.;4;11;13.0;18.5,
3069,Cerro Moreno  Antofagasta  Ap.;4;12;14.3;20.1,
3070,Cerro Moreno  Antofagasta  Ap.;4;13;14.5;22.4,
3071,Cerro Moreno  Antofagasta  Ap.;4;14;15.4;19.9,
3072,Cerro Moreno  Antofagasta  Ap.;4;15;13.8;20.0,
3073,Cerro Moreno  Antofagasta  Ap.;4;16;16.3;20.3,
3074,Cerro Moreno  Antofagasta  Ap.;4;17;13.8;19.4,
3075,Cerro Moreno  Antofagasta  Ap.;4;18;15.9;19.1,
3076,Cerro Moreno  Antofagasta  Ap.;4;19;15.2;18.9,
3077,Cerro Moreno  Antofagasta  Ap.;4;20;15.8;19.1,
3078,Cerro Moreno  Antofagasta  Ap.;4;21;16.1;20.3,
3079,Cerro Moreno  Antofagasta  Ap.;4;22;16.0;20.5,
3080,Cerro Moreno  Antofagasta  Ap.;4;23;14.6;20.6,
3081,Cerro Moreno  Antofagasta  Ap.;4;24;14.5;20.2,
3082,Cerro Moreno  Antofagasta  Ap.;4;25;16.0;20.1,
3083,Cerro Moreno  Antofagasta  Ap.;4;26;16.3;19.7,
3084,Cerro Moreno  Antofagasta  Ap.;4;27;15.9;19.6,
3085,Cerro Moreno  Antofagasta  Ap.;4;28;14.8;19.5,
3086,Cerro Moreno  Antofagasta  Ap.;4;29;16.2;19.6,
3087,Cerro Moreno  Antofagasta  Ap.;4;30;15.1;19.2,
3088,Mataveri  Isla de Pascua Ap.;4;1;21.6;26.2,
3089,Mataveri  Isla de Pascua Ap.;4;2;22.1;26.1,
3090,Mataveri  Isla de Pascua Ap.;4;3;21.8;26.4,
